word,context_count,pos_count,neg_count,pmi_positive,pmi_negative,sentiment_score,sentiment_score_weighted,semantic_sentiment_score,neutrality_penalty,source
business,25,18,7,0.04986305754565533,-0.12082504147669036,0.1706880990223457,0.2576203733627199,0.11335296427959675,0.56,steam
bustling,21,21,0,0.5237942458780674,,,10.17130679775844,10.17130679775844,0.0,steam
busy,39,31,8,0.19258833740269454,-0.5697259926218181,0.7623143300245127,2.439154630000517,1.4384758074362023,0.41025641025641024,steam
butter,15,11,4,0.07633526890684625,-0.19121436936808853,0.2675496382749348,0.2611160704606324,0.12185416621496178,0.5333333333333333,steam
buttery,15,12,3,0.20186615099070512,-0.6062518686469324,0.8081180196376375,1.473861106411617,0.8843166638469702,0.4,steam
button,160,76,84,-0.5502063355657095,0.7860655541318281,-1.3362718896975376,-6.664064088376711,-0.33320320441883583,0.95,steam
buttons,33,21,12,-0.1282824507016256,0.2562446076031331,-0.38452705830475875,-1.445331017120661,-0.394181186487453,0.7272727272727273,steam
buy,621,340,281,-0.3452642762047121,0.5716530882408749,-0.916917364445587,-5.75606687095752,-0.5468726978848528,0.9049919484702094,steam
buying,153,93,60,-0.19443478570655293,0.3651789791562969,-0.5596137648628499,-2.7451652432668854,-0.5920944642340341,0.7843137254901961,steam
bye,12,9,3,0.10875674659922376,-0.2843237737595698,0.39308052035879354,0.3926203994408524,0.1963101997204262,0.5,steam
cada,10,10,0,0.5237942458780674,,,5.492558791340496,5.492558791340496,0.0,steam
call,74,44,30,-0.22622750111358486,0.4131134562199988,-0.6393409573335836,-2.725198086686121,-0.5155780164000772,0.8108108108108107,steam
called,52,25,27,-0.5327892824883002,0.7701240102628064,-1.3029132927511067,-5.065186837313869,-0.19481487835822558,0.9615384615384616,steam
calling,20,14,6,0.009221073048309167,-0.021289367925776,0.030510440974085166,-0.21104939256162086,-0.08441975702464835,0.6,steam
calm,16,13,3,0.22423396401915965,-0.6993612730384137,0.9235952370575733,1.8090017088241523,1.1306260680150952,0.375,steam
came,137,97,40,0.025675005104668254,-0.06042776183273433,0.08610276693740258,0.43508216009337963,0.18101958485636965,0.583941605839416,steam
camera,76,33,43,-0.6797391482070646,0.8940134674989428,-1.5737526157060073,-6.693046023041876,-0.8806639504002466,0.868421052631579,steam
camp,28,18,10,-0.11363567473722407,0.23024939907018835,-0.3438850738074124,-1.280787322395874,-0.36593923497024966,0.7142857142857143,steam
campaign,27,19,8,0.01683425715818444,-0.03921127592303841,0.056045533081222856,-0.0561596332731286,-0.022879850592756098,0.5925925925925926,steam
camps,28,22,6,0.1758709424577608,-0.5067161950960176,0.6825871375537784,1.8430905280411227,1.05319458745207,0.4285714285714286,steam
candy,10,9,1,0.3717911524330175,-1.6062518686469323,1.9780430210799498,2.7649444689490386,2.211955575159231,0.19999999999999996,steam
cannon,14,12,2,0.30140182454161984,-1.0916786958171738,1.3930805203587937,2.5634959073552093,1.831068505253721,0.2857142857142857,steam
canon,92,77,15,0.26701883051595593,-0.9009951342080642,1.1680139647240202,5.060853694367614,3.4105753157694787,0.32608695652173914,steam
cant,1131,552,579,-0.5110645113335839,0.7497125502398464,-1.2607770615734304,-8.70269471198014,-0.20775663768652844,0.9761273209549072,steam
cap,17,10,7,-0.24174050048490942,0.43556830704769517,-0.6773088075326046,-2.0505021930563547,-0.36185332818641563,0.8235294117647058,steam
capabilities,12,10,2,0.2607598400442737,-0.869286274480726,1.1300461145249998,1.8098601414296591,1.2065734276197726,0.33333333333333337,steam
capable,14,7,7,-0.4762057541219323,0.7156762262404303,-1.1918819803623626,-3.165322596705992,-0.0,1.0,steam
capacity,12,7,5,-0.2538133327854844,0.4526418204066362,-0.7064551531921206,-1.9335080510531273,-0.3222513418421878,0.8333333333333334,steam
captivating,40,39,1,0.4872683698529532,-3.6062518686469325,4.0935202384998854,11.709157890371014,11.123699995852462,0.050000000000000044,steam
capture,32,21,11,-0.0838883313431723,0.1751078448777274,-0.2589961762208997,-1.0293283747520734,-0.32166511711002294,0.6875,steam
captures,18,17,1,0.4413320856860946,-2.4542487752018824,2.895580860887977,5.89202353369363,5.237354252172115,0.11111111111111116,steam
card,41,24,17,-0.2487952580188599,0.4455870628726858,-0.6943823208915457,-2.5974019377164668,-0.4434588674150066,0.8292682926829268,steam
cards,14,10,4,0.038367418707826055,-0.09167869581717375,0.1300461145249998,-0.08490595046050818,-0.03638826448307494,0.5714285714285714,steam
care,296,183,113,-0.16995928146683978,0.32640182302666804,-0.4963611044935078,-2.7226558734048663,-0.643871321413313,0.7635135135135135,steam
cared,21,14,7,-0.06116825484308857,0.13071372551927396,-0.19188198036236254,-0.8097483217204962,-0.26991610724016535,0.6666666666666667,steam
careful,20,18,2,0.3717911524330175,-1.6062518686469323,1.9780430210799498,4.54884631034116,3.639077048272928,0.19999999999999996,steam
carefully,20,17,3,0.2893289922410447,-1.021289367925776,1.3106183601668207,3.047774933303434,2.1334424533124037,0.30000000000000004,steam
cares,32,20,12,-0.15427765923457,0.3006387269615864,-0.4549163861961564,-1.667760631939104,-0.416940157984776,0.75,steam
caring,17,9,8,-0.3937435939299594,0.6282133849900909,-1.0219569789200502,-2.939084919843696,-0.1728873482260998,0.9411764705882353,steam
carries,13,9,4,-0.006720470820712172,0.015236508099337945,-0.021956978920050118,-0.445622487632511,-0.17139326447404268,0.6153846153846154,steam
carry,18,11,7,-0.18669913692694765,0.353106146855722,-0.5398052837826697,-1.7192408131132997,-0.3820535140251777,0.7777777777777778,steam
case,74,41,33,-0.3281071151327985,0.5506169799699338,-0.8787240951027322,-3.7303188370502522,-0.4032777121135408,0.8918918918918919,steam
cases,14,13,1,0.4168790419615557,-2.091678695817174,2.50855773777873,4.437135464537382,3.8032589696034704,0.1428571428571429,steam
cash,48,28,20,-0.2538133327854844,0.4526418204066362,-0.7064551531921206,-2.7367012520602434,-0.4561168753433738,0.8333333333333334,steam
cast,34,27,7,0.1912189067911967,-0.5644316929523049,0.7556505997435016,2.270083448601522,1.3353432050597187,0.4117647058823529,steam
castle,174,104,70,-0.21870953182956843,0.4020157473366682,-0.6207252791662367,-3.1213812332831345,-0.6099250685725665,0.8045977011494253,steam
castles,210,151,59,0.0479534675370237,-0.11592624206385119,0.1638797096008749,0.9214841482335786,0.4036978173213773,0.5619047619047619,steam
casual,33,29,4,0.33738112164718626,-1.3287178931180232,1.6660990147652095,4.993699626622285,3.7831057777441552,0.24242424242424243,steam
cat,22,21,1,0.45668005001953055,-2.743755392396867,3.200435442416398,7.182084437240996,6.529167670219087,0.09090909090909094,steam
category,10,8,2,0.20186615099070512,-0.6062518686469324,0.8081180196376375,0.9977781544828503,0.5986668926897102,0.4,steam
cater,11,8,3,0.06436262724077046,-0.1587928916757107,0.22315551891648117,0.002654652104065286,0.0012066600473024027,0.5454545454545454,steam
cats,44,39,5,0.34976484610301845,-1.4218272975095048,1.7715921436125233,5.969261342142751,4.612611037110307,0.2272727272727273,steam
caught,49,34,15,-0.0034527569868011893,0.007856977733740425,-0.011309734720541614,-0.1548131227113355,-0.06002957819419131,0.6122448979591837,steam
cause,113,69,44,-0.18786025975895113,0.3549288824625397,-0.5427891422214908,-2.516942644603408,-0.5568457178326125,0.7787610619469026,steam
caused,24,15,9,-0.15427765923457,0.3006387269615864,-0.4549163861961564,-1.5797752820112123,-0.3949438205028031,0.75,steam
causes,20,7,13,-0.9907789269516909,1.0941878494941597,-2.0849667764458504,-6.016620597175537,-1.8049861791526614,0.7,steam
causing,26,12,14,-0.5916829715418686,0.8225914301569422,-1.414274401698811,-4.532789385743153,-0.3486761065956269,0.9230769230769231,steam
cave,10,6,4,-0.21317134828813863,0.39374813135306774,-0.6069194796412064,-1.6387932393980595,-0.32775864787961184,0.8,steam
cell,41,33,8,0.21063636061843707,-0.6418757783776536,0.8525121389960907,2.7983227842557246,1.7062943806437345,0.3902439024390244,steam
century,25,21,4,0.2722554788821032,-0.9281799635342944,1.2004354424163977,3.1559448928488,2.146042527137184,0.31999999999999995,steam
certain,197,138,59,0.010266883199860393,-0.02373254385410485,0.03399942705396525,0.2284202758555629,0.09160000909943893,0.5989847715736041,steam
certainly,72,52,20,0.05430896257684739,-0.1323206803145199,0.1866296428913673,0.7154184127549791,0.3179637390022129,0.5555555555555556,steam
chain,17,11,6,-0.10423697673497455,0.21317588571124707,-0.31741286244622163,-1.1308553841549682,-0.3326045247514613,0.7058823529411764,steam
challenge,81,59,22,0.06658729235528374,-0.16474215800689734,0.23132945036218108,0.9451176643574923,0.4317204145830521,0.5432098765432098,steam
challenges,28,22,6,0.1758709424577608,-0.5067161950960176,0.6825871375537784,1.8430905280411227,1.05319458745207,0.4285714285714286,steam
challenging,129,111,18,0.3069828568049193,-1.1256260277405117,1.432608884545431,6.768650874529107,4.8797250490791235,0.2790697674418605,steam
chance,133,75,58,-0.3026694991272414,0.5183747858668125,-0.8210442849940539,-3.9357680343826296,-0.5030680946203363,0.8721804511278195,steam
change,446,312,134,0.008296564820010668,-0.01913448322210233,0.027431048042113,0.2706274749835405,0.10800827476921573,0.600896860986547,steam
changed,92,57,35,-0.1668776960142037,0.32139728712838345,-0.48827498314258716,-2.1792769962598726,-0.5211314556273607,0.7608695652173914,steam
changer,12,12,0,0.5237942458780674,,,6.493382259220304,6.493382259220304,0.0,steam
changes,166,134,32,0.21484400498891518,-0.6593632051064947,0.8742072100954099,4.419719235699208,2.7157310966344532,0.3855421686746988,steam
changing,135,102,33,0.1194039907987321,-0.3167452514519473,0.4361492422506794,2.11333076726287,1.0801468366010223,0.48888888888888893,steam
chaos,14,12,2,0.30140182454161984,-1.0916786958171738,1.3930805203587937,2.5634959073552093,1.831068505253721,0.2857142857142857,steam
chapter,28,23,5,0.2400012798774762,-0.7697506009298117,1.0097518808072878,2.798705399034406,1.7991677565221182,0.3571428571428571,steam
character,1131,718,413,-0.13174893428870155,0.26229098367005493,-0.3940399179587565,-2.6192932973622898,-0.7063523038863823,0.7303271441202476,steam
characters,1302,908,394,0.003829000003347068,-0.00878568746882903,0.012614687472176098,0.24078510888966234,0.09505648691957484,0.6052227342549923,steam
charge,22,8,14,-0.9356373727592295,1.063599529660737,-1.9992369024199665,-5.9756947512455945,-1.6297349321578893,0.7272727272727273,steam
charging,15,8,7,-0.3830963497304511,0.6161405526895156,-0.9992369024199668,-2.7696267363294336,-0.1846417824219622,0.9333333333333333,steam
charm,21,12,9,-0.2835606761795366,0.4932838049039824,-0.776844481083519,-2.442990156730988,-0.34899859381871245,0.8571428571428572,steam
chase,12,11,1,0.3982633637942086,-1.8692862744807262,2.267549638274935,3.6322396871360563,3.0268664059467136,0.16666666666666663,steam
chasing,24,14,10,-0.2538133327854844,0.4526418204066362,-0.7064551531921206,-2.3220896613076842,-0.38701494355128063,0.8333333333333334,steam
cheap,37,14,23,-0.878304197693278,1.029784816668493,-1.9080890143617713,-6.718361898663125,-1.6341961375126517,0.7567567567567568,steam
cheaper,31,15,16,-0.5235114689002891,0.761479915853555,-1.2849913847538441,-4.3540717077758835,-0.14045392605728643,0.967741935483871,steam
check,94,66,28,0.013599513558883542,-0.03155770337960302,0.045157216938486566,0.17874651922977935,0.07225923117799592,0.5957446808510638,steam
checked,17,6,11,-0.9787060946511157,1.087645003627388,-2.0663510982785036,-5.626005352345271,-1.654707456572139,0.7058823529411764,steam
checking,30,19,11,-0.13516883628686555,0.26821724926920887,-0.4033860855560744,-1.4831084997305068,-0.39549559992813504,0.7333333333333334,steam
checklist,41,22,19,-0.37432614010271886,0.606051735065932,-0.9803778751686509,-3.615159384592489,-0.26452385740920636,0.926829268292683,steam
cheers,10,8,2,0.20186615099070512,-0.6062518686469324,0.8081180196376375,0.9977781544828503,0.5986668926897102,0.4,steam
cheesy,10,8,2,0.20186615099070512,-0.6062518686469324,0.8081180196376375,0.9977781544828503,0.5986668926897102,0.4,steam
chefs,19,17,2,0.3633295736848215,-1.5322512872031553,1.8955808608879767,4.242273877409412,3.349163587428483,0.21052631578947367,steam
cherry,27,20,7,0.0908348386019615,-0.23185635386543413,0.32269119246739564,0.7446168587923901,0.35851922830744704,0.5185185185185186,steam
chest,31,12,19,-0.8454395637876515,1.0094074292971404,-1.854846993084792,-6.204863179155981,-1.40109813722877,0.7741935483870968,steam
chests,30,19,11,-0.13516883628686555,0.26821724926920887,-0.4033860855560744,-1.4831084997305068,-0.39549559992813504,0.7333333333333334,steam
child,14,7,7,-0.4762057541219323,0.7156762262404303,-1.1918819803623626,-3.165322596705992,-0.0,1.0,steam
chill,18,17,1,0.4413320856860946,-2.4542487752018824,2.895580860887977,5.89202353369363,5.237354252172115,0.11111111111111116,steam
chinese,10,2,8,-1.798133849009295,1.3937481313530677,-3.191881980362363,-6.603370021601038,-3.962022012960623,0.4,steam
choice,184,128,56,0.0002322898210546856,-0.000530807758978669,0.0007630975800333546,0.049491846569331595,0.019366374744521058,0.6086956521739131,steam
choices,141,98,43,-0.0010472624055177728,0.0023896285437347334,-0.003436890949252506,0.0052943625576304535,0.002065176884182092,0.6099290780141844,steam
choose,144,110,34,0.13522895796041468,-0.366785933951543,0.5020148919119577,2.469834303858628,1.3035236603698315,0.4722222222222222,steam
choosing,20,15,5,0.10875674659922376,-0.28432377375956996,0.3930805203587937,0.7495029950097648,0.3747514975048824,0.5,steam
chop,12,11,1,0.3982633637942086,-1.8692862744807262,2.267549638274935,3.6322396871360563,3.0268664059467136,0.16666666666666663,steam
choppy,22,15,7,-0.028746777150711004,0.063599529660737,-0.092346306811448,-0.5294491774695164,-0.19252697362527868,0.6363636363636364,steam
chore,80,26,54,-1.0976941308682027,1.1486356335165362,-2.246329764384739,-9.647261238533693,-3.3765414334867923,0.65,steam
chores,13,3,10,-1.5916829715418688,1.3371646029867004,-2.928847574528569,-6.936203527484789,-3.7348788224918095,0.46153846153846156,steam
chose,41,26,15,-0.13331804059892408,0.265014817230865,-0.3983328578297891,-1.547280059445242,-0.41512391838774787,0.7317073170731707,steam
chosen,12,11,1,0.3982633637942086,-1.8692862744807262,2.267549638274935,3.6322396871360563,3.0268664059467136,0.16666666666666663,steam
chunk,13,7,6,-0.36929055020542056,0.6001990088204943,-0.9694895590259148,-2.576278412289587,-0.19817526248381426,0.9230769230769231,steam
cinema,23,19,4,0.24815980326464013,-0.8078857298165827,1.0560455330812228,2.641418177223977,1.7226640286243329,0.34782608695652173,steam
cinematic,79,55,24,0.0013732112256240523,-0.0031420212155163383,0.004515232441140391,-0.023478717132396822,-0.00921316748233293,0.6075949367088608,steam
cinematics,38,23,15,-0.20057131150850518,0.37463930840536325,-0.5752106199138685,-2.1391323603404158,-0.4503436548085086,0.7894736842105263,steam
cinematography,13,10,3,0.14528262262433786,-0.3998009911795058,0.5450836138038436,0.7668438929892506,0.4129159423788272,0.46153846153846156,steam
circle,14,5,9,-0.961632581292174,1.0782463056251388,-2.039878886917313,-5.161062422193196,-1.4745892634837703,0.7142857142857143,steam
circles,11,3,8,-1.3506748720380735,1.2562446076031328,-2.6069194796412063,-5.81165417957041,-2.641660990713823,0.5454545454545454,steam
cities,69,48,21,0.0002322898210546856,-0.000530807758978669,0.0007630975800333546,-0.05768804551194168,-0.022573583026411957,0.6086956521739131,steam
city,27,18,9,-0.06116825484308857,0.13071372551927424,-0.19188198036236281,-0.809250098053848,-0.26975003268461595,0.6666666666666667,steam
civilians,14,10,4,0.038367418707826055,-0.09167869581717375,0.1300461145249998,-0.08490595046050818,-0.03638826448307494,0.5714285714285714,steam
claim,22,8,14,-0.9356373727592295,1.063599529660737,-1.9992369024199665,-5.9756947512455945,-1.6297349321578893,0.7272727272727273,steam
claims,11,3,8,-1.3506748720380735,1.2562446076031328,-2.6069194796412063,-5.81165417957041,-2.641660990713823,0.5454545454545454,steam
clan,19,12,7,-0.1391707668443617,0.27510363485444883,-0.4142744016988105,-1.4032518426134557,-0.3692768006877514,0.736842105263158,steam
classic,154,131,23,0.2904307067206165,-1.0275483583974583,1.3179790651180747,6.508918006087349,4.56469574452879,0.2987012987012987,steam
claws,17,13,4,0.13677112276882034,-0.37178661500990906,0.5085577377787294,0.9150053814240544,0.48441461369508765,0.47058823529411764,steam
clean,40,29,11,0.059847146118277274,-0.1468202500096349,0.20666739612791216,0.5684416902580907,0.25579876061614076,0.55,steam
clear,176,123,53,0.006877132580010224,-0.015834937833667833,0.022712070413678058,0.15762471921780744,0.06269164968890067,0.6022727272727273,steam
clearing,72,46,26,-0.12256879950723204,0.24619094293921,-0.36875974244644205,-1.5838460194688073,-0.43995722763022427,0.7222222222222222,steam
clearly,92,60,32,-0.09287711457042687,0.19211427018341737,-0.2849913847538442,-1.2805204229055032,-0.38972360697124014,0.6956521739130435,steam
clever,13,9,4,-0.006720470820712172,0.015236508099337945,-0.021956978920050118,-0.445622487632511,-0.17139326447404268,0.6153846153846154,steam
cliche,18,6,12,-1.0611682548430885,1.130713725519274,-2.1918819803623624,-6.071260886876482,-2.023753628958827,0.6666666666666667,steam
click,42,15,27,-0.9616325812921743,1.0782463056251383,-2.039878886917313,-7.432927347089133,-2.123693527739752,0.7142857142857143,steam
clicked,13,7,6,-0.36929055020542056,0.6001990088204943,-0.9694895590259148,-2.576278412289587,-0.19817526248381426,0.9230769230769231,steam
clicking,10,3,7,-1.2131713482881386,1.201103053410672,-2.4142744016988105,-5.200691206357465,-2.080276482542986,0.6,steam
clicks,11,10,1,0.3862907221281328,-1.7437553923968672,2.130046114525,3.2069582201175124,2.623874907368874,0.18181818181818177,steam
cliff,11,8,3,0.06436262724077046,-0.1587928916757107,0.22315551891648117,0.002654652104065286,0.0012066600473024027,0.5454545454545454,steam
cliffhanger,17,9,8,-0.3937435939299594,0.6282133849900909,-1.0219569789200502,-2.939084919843696,-0.1728873482260998,0.9411764705882353,steam
climb,266,159,107,-0.21860523433876694,0.40186077714038737,-0.6204660114791543,-3.3624961868380976,-0.6573300816375228,0.8045112781954887,steam
climbable,17,10,7,-0.24174050048490942,0.43556830704769517,-0.6773088075326046,-2.0505021930563547,-0.36185332818641563,0.8235294117647058,steam
climbed,11,9,2,0.23428762868308284,-0.7437553923968672,0.97804302107995,1.4116975916633976,0.8983530128767075,0.36363636363636365,steam
climbing,141,91,50,-0.10796246632202955,0.2199810636163614,-0.32794352993839093,-1.5745657531542452,-0.4578524530448514,0.7092198581560284,steam
clips,11,5,6,-0.6137092778718672,0.8412071083242892,-1.4549163861961565,-3.4571241703745663,-0.314284015488597,0.9090909090909091,steam
close,157,110,47,0.010533210511099858,-0.02435567097355962,0.034888881484659476,0.2055245241120429,0.08247162432521467,0.5987261146496815,steam
closed,20,7,13,-0.9907789269516909,1.0941878494941597,-2.0849667764458504,-6.016620597175537,-1.8049861791526614,0.7,steam
closer,25,21,4,0.2722554788821032,-0.9281799635342944,1.2004354424163977,3.1559448928488,2.146042527137184,0.31999999999999995,steam
closest,18,16,2,0.3538692444357552,-1.4542487752018822,1.8081180196376374,3.9268323464440678,3.054202936123164,0.2222222222222222,steam
clothes,15,13,2,0.31734336841064104,-1.1912143693680886,1.5085577377787296,2.921021284833628,2.1420822755446602,0.2666666666666667,steam
clothing,13,12,1,0.4083170284581315,-1.984763491900662,2.3930805203587937,4.041935414096643,3.420099196543313,0.15384615384615385,steam
cloud,19,6,13,-1.1391707668443616,1.168188430937937,-2.3073591977822985,-6.497313985481777,-2.393747257809076,0.631578947368421,steam
clown,12,11,1,0.3982633637942086,-1.8692862744807262,2.267549638274935,3.6322396871360563,3.0268664059467136,0.16666666666666663,steam
clue,15,8,7,-0.3830963497304511,0.6161405526895156,-0.9992369024199668,-2.7696267363294336,-0.1846417824219622,0.9333333333333333,steam
clues,22,17,5,0.1518254684911099,-0.42182729750950465,0.5736527660006145,1.3046973600771197,0.7116531054966106,0.4545454545454546,steam
clumsy,18,12,6,-0.06116825484308857,0.13071372551927396,-0.19188198036236254,-0.811993516298214,-0.27066450543273796,0.6666666666666667,steam
clunky,186,89,97,-0.5396311342635662,0.7764302573195265,-1.3160613915830928,-6.757093299333863,-0.290627668788553,0.956989247311828,steam
coat,11,3,8,-1.3506748720380735,1.2562446076031328,-2.6069194796412063,-5.81165417957041,-2.641660990713823,0.5454545454545454,steam
cod,10,6,4,-0.21317134828813863,0.39374813135306774,-0.6069194796412064,-1.6387932393980595,-0.32775864787961184,0.8,steam
code,14,6,8,-0.6985981754583802,0.9083213041828262,-1.6069194796412063,-4.147180573097395,-0.5924543675853419,0.8571428571428572,steam
codex,30,29,1,0.47488464539712105,-3.191214369368089,3.66609901476521,9.402373394399953,8.775548501439957,0.06666666666666665,steam
coffee,18,17,1,0.4413320856860946,-2.4542487752018824,2.895580860887977,5.89202353369363,5.237354252172115,0.11111111111111116,steam
coffin,10,2,8,-1.798133849009295,1.3937481313530677,-3.191881980362363,-6.603370021601038,-3.962022012960623,0.4,steam
collect,54,33,21,-0.18669913692694765,0.353106146855722,-0.5398052837826697,-2.1672678462700317,-0.4816150769488959,0.7777777777777778,steam
collectables,12,9,3,0.10875674659922376,-0.2843237737595698,0.39308052035879354,0.3926203994408524,0.1963101997204262,0.5,steam
collectibles,28,23,5,0.2400012798774762,-0.7697506009298117,1.0097518808072878,2.798705399034406,1.7991677565221182,0.3571428571428571,steam
collecting,37,24,13,-0.10069661902972606,0.20666257875257243,-0.3073591977822985,-1.2089714872847164,-0.35942395567924007,0.7027027027027026,steam
collection,11,7,4,-0.12828245070162542,0.25624460760313283,-0.38452705830475825,-1.2195543776843611,-0.3326057393684621,0.7272727272727273,steam
color,24,17,7,0.02629458640725098,-0.06193135242312191,0.08822593883037289,0.003438759150947913,0.001432816312894964,0.5833333333333333,steam
colorful,10,8,2,0.20186615099070512,-0.6062518686469324,0.8081180196376375,0.9977781544828503,0.5986668926897102,0.4,steam
colors,12,12,0,0.5237942458780674,,,6.493382259220304,6.493382259220304,0.0,steam
com,27,25,2,0.41276293348932364,-2.0392112759230385,2.451974209412362,6.486537698248293,5.525569150359657,0.14814814814814814,steam
combat,2645,2017,628,0.13273760748964086,-0.3587550318693308,0.49149263935897164,4.0423605622764915,2.1228124086964257,0.4748582230623819,steam
combats,19,15,4,0.1827573280430006,-0.5322512872031552,0.7150086152461558,1.5254724515623725,0.8831682614308473,0.42105263157894735,steam
combination,13,10,3,0.14528262262433786,-0.3998009911795058,0.5450836138038436,0.7668438929892506,0.4129159423788272,0.46153846153846156,steam
combined,27,18,9,-0.06116825484308857,0.13071372551927424,-0.19188198036236281,-0.809250098053848,-0.26975003268461595,0.6666666666666667,steam
combo,36,23,13,-0.12256879950723204,0.24619094293921,-0.36875974244644205,-1.412768427486841,-0.3924356743019003,0.7222222222222222,steam
combos,33,20,13,-0.19867177859302346,0.37172182502306905,-0.5703936036160925,-2.0590214226100376,-0.4367621199475838,0.7878787878787878,steam
come,357,256,101,0.04401398184896799,-0.1058925550368747,0.14990653688584268,0.96642158861764,0.41959480738300897,0.5658263305322129,steam
comeback,18,17,1,0.4413320856860946,-2.4542487752018824,2.895580860887977,5.89202353369363,5.237354252172115,0.11111111111111116,steam
comes,193,138,55,0.039861665388156234,-0.09542109750299058,0.13528276289114682,0.7518785494493889,0.3233467337010325,0.5699481865284974,steam
comfortable,15,10,5,-0.06116825484308873,0.13071372551927396,-0.1918819803623627,-0.8162156646737055,-0.27207188822456846,0.6666666666666667,steam
coming,125,92,33,0.08157191727299333,-0.20571393906320334,0.2872858563361967,1.3678904876579867,0.6456443101745697,0.528,steam
command,10,9,1,0.3717911524330175,-1.6062518686469323,1.9780430210799498,2.7649444689490386,2.211955575159231,0.19999999999999996,steam
comment,29,17,12,-0.24672390799916505,0.4426577318340144,-0.6893816398331795,-2.378700200151708,-0.4101207241640876,0.8275862068965517,steam
comments,39,29,10,0.09637302214339143,-0.24779789773445576,0.3441709198778472,1.027730249155388,0.5006890957423685,0.5128205128205128,steam
common,43,23,20,-0.37890855276701757,0.6113395664256946,-0.9902481191927122,-3.6941698660615874,-0.25773278135313404,0.9302325581395349,steam
community,38,29,9,0.1338477275620542,-0.36232628576084275,0.49617401332289696,1.5244292857892314,0.8023312030469638,0.4736842105263158,steam
como,17,13,4,0.13677112276882034,-0.37178661500990906,0.5085577377787294,0.9150053814240544,0.48441461369508765,0.47058823529411764,steam
companies,22,11,11,-0.4762057541219323,0.7156762262404303,-1.1918819803623626,-3.6649433933986666,-0.0,1.0,steam
companion,13,10,3,0.14528262262433786,-0.3998009911795058,0.5450836138038436,0.7668438929892506,0.4129159423788272,0.46153846153846156,steam
companions,13,9,4,-0.006720470820712172,0.015236508099337945,-0.021956978920050118,-0.445622487632511,-0.17139326447404268,0.6153846153846154,steam
company,127,53,74,-0.7369699863308994,0.936444905097214,-1.6734148914281133,-7.970856506975443,-1.3180156428857035,0.8346456692913385,steam
comparable,16,10,6,-0.15427765923457,0.3006387269615864,-0.4549163861961564,-1.464147975697451,-0.36603699392436273,0.75,steam
compare,73,58,15,0.19195068212562244,-0.5672577370310687,0.7592084191566912,3.0721829496920487,1.8096420114624396,0.410958904109589,steam
compared,244,177,67,0.060662458398178645,-0.14897192086468392,0.20963437926286255,1.2070525126648781,0.544163018004658,0.5491803278688525,steam
comparing,42,32,10,0.13147682309930742,-0.35471310165096787,0.4861899247502753,1.5650572202420656,0.8197918772696534,0.47619047619047616,steam
comparison,65,46,19,0.024988388906625875,-0.0587640733444388,0.08375246225106467,0.2673170074427337,0.11103937232236631,0.5846153846153845,steam
comparisons,10,9,1,0.3717911524330175,-1.6062518686469323,1.9780430210799498,2.7649444689490386,2.211955575159231,0.19999999999999996,steam
compelled,10,8,2,0.20186615099070512,-0.6062518686469324,0.8081180196376375,0.9977781544828503,0.5986668926897102,0.4,steam
compelling,130,101,29,0.1596379156014077,-0.4487105916604521,0.6083485072618597,2.908923259067762,1.6110959588682991,0.4461538461538461,steam
competent,11,7,4,-0.12828245070162542,0.25624460760313283,-0.38452705830475825,-1.2195543776843611,-0.3326057393684621,0.7272727272727273,steam
complain,65,61,4,0.43216377041249937,-2.306691586788024,2.7388553572005234,10.320843775825871,9.05058608033961,0.12307692307692308,steam
complained,12,10,2,0.2607598400442737,-0.869286274480726,1.1300461145249998,1.8098601414296591,1.2065734276197726,0.33333333333333337,steam
complaining,78,74,4,0.44784539264476897,-2.569725992621818,3.017571385266587,11.963696365145159,10.73665058410463,0.10256410256410253,steam
complains,10,7,3,0.009221073048309167,-0.021289367925776,0.030510440974085166,-0.40490066076072373,-0.1619602643042895,0.6,steam
complaint,68,64,4,0.4363314046277284,-2.371786615009909,2.808118019637637,10.718992162796894,9.457934261291378,0.11764705882352944,steam
complaints,77,68,9,0.34447054643350566,-1.3811853130121587,1.7256558594456644,7.04802070412551,5.400431448615651,0.23376623376623373,steam
complete,228,136,92,-0.22163292703633464,0.40634816813270147,-0.6279810951690361,-3.314480325589892,-0.639636554061207,0.8070175438596492,steam
completed,86,61,25,0.02826682873885575,-0.06673233868694306,0.09499916742579881,0.3791551589329169,0.15871611304168617,0.5813953488372092,steam
completely,360,200,160,-0.32420266067688275,0.5457512247981176,-0.8699538854750003,-4.998019558825256,-0.5553355065361397,0.8888888888888888,steam
completing,73,53,20,0.06189014156124952,-0.15222023775222487,0.2141103793134744,0.8337550336944509,0.37690296043721755,0.547945205479452,steam
completion,34,24,10,0.021293905348884368,-0.04985852012254682,0.07115242547143119,0.055349233014552385,0.02279086065305098,0.5882352941176471,steam
completionist,11,7,4,-0.12828245070162542,0.25624460760313283,-0.38452705830475825,-1.2195543776843611,-0.3326057393684621,0.7272727272727273,steam
complex,48,35,13,0.06811476210187778,-0.1688465563396339,0.2369613184415117,0.75389769752956,0.3455364447010483,0.5416666666666667,steam
complexity,13,10,3,0.14528262262433786,-0.3998009911795058,0.5450836138038436,0.7668438929892506,0.4129159423788272,0.46153846153846156,steam
